date,date,count_yt,count_ain,count_cons,count_msm,count_cchan,count_tweets
2019-05-02 18:00:00,2019-05-02 18:00:00,742,2.0,0.0,4.0,3.0,133451
2019-03-27 20:00:00,2019-03-27 20:00:00,826,1.0,3.0,0.0,3.0,132534
2019-01-19 14:00:00,2019-01-19 14:00:00,1458,1.0,1.0,3.0,4.0,194721
2019-04-16 11:00:00,2019-04-16 11:00:00,1030,1.0,1.0,4.0,3.0,166003
2019-01-13 20:00:00,2019-01-13 20:00:00,1024,2.0,2.0,3.0,3.0,128798
2018-12-08 08:00:00,2018-12-08 08:00:00,908,1.0,3.0,2.0,2.0,110585
2018-10-23 05:00:00,2018-10-23 05:00:00,1005,0.0,1.0,3.0,1.0,104704
2019-01-02 23:00:00,2019-01-02 23:00:00,1090,0.0,1.0,3.0,3.0,132534
2018-11-03 20:00:00,2018-11-03 20:00:00,1073,0.0,1.0,2.0,2.0,113741
2019-04-26 07:00:00,2019-04-26 07:00:00,740,1.0,0.0,3.0,0.0,116279
2019-05-25 04:00:00,2019-05-25 04:00:00,682,0.0,0.0,2.0,3.0,134760
2019-04-05 04:00:00,2019-04-05 04:00:00,857,1.0,0.0,1.0,2.0,131110
2019-04-01 02:00:00,2019-04-01 02:00:00,775,2.0,3.0,1.0,2.0,185919
2019-05-06 04:00:00,2019-05-06 04:00:00,651,0.0,1.0,0.0,2.0,140811
2019-02-26 11:00:00,2019-02-26 11:00:00,986,1.0,0.0,2.0,2.0,163028
2019-02-05 12:00:00,2019-02-05 12:00:00,1002,2.0,0.0,1.0,1.0,170575
2019-02-19 13:00:00,2019-02-19 13:00:00,1253,0.0,2.0,3.0,3.0,185907
2019-02-10 21:00:00,2019-02-10 21:00:00,592,2.0,3.0,4.0,5.0,140798
2019-01-21 20:00:00,2019-01-21 20:00:00,1135,3.0,3.0,6.0,4.0,131208
2018-10-04 10:00:00,2018-10-04 10:00:00,1141,0.0,0.0,2.0,1.0,139545
2019-04-23 13:00:00,2019-04-23 13:00:00,1203,1.0,2.0,5.0,2.0,208489
2019-05-03 23:00:00,2019-05-03 23:00:00,633,1.0,0.0,3.0,3.0,124902
2018-12-14 01:00:00,2018-12-14 01:00:00,1116,2.0,3.0,3.0,5.0,124377
2018-11-29 21:00:00,2018-11-29 21:00:00,1251,3.0,2.0,1.0,1.0,124278
2019-01-04 13:00:00,2019-01-04 13:00:00,1421,0.0,2.0,2.0,3.0,179787
2019-05-12 10:00:00,2019-05-12 10:00:00,953,1.0,0.0,1.0,1.0,137608
2019-01-27 14:00:00,2019-01-27 14:00:00,1355,2.0,2.0,2.0,2.0,205479
2019-03-08 01:00:00,2019-03-08 01:00:00,647,0.0,1.0,1.0,3.0,134343
2019-05-14 19:00:00,2019-05-14 19:00:00,661,0.0,0.0,5.0,2.0,131517
2019-01-19 20:00:00,2019-01-19 20:00:00,1165,3.0,2.0,1.0,3.0,123725
2019-04-04 15:00:00,2019-04-04 15:00:00,2104,3.0,0.0,4.0,0.0,215200
2019-04-15 07:00:00,2019-04-15 07:00:00,628,0.0,1.0,0.0,2.0,110825
2018-10-25 14:00:00,2018-10-25 14:00:00,1935,3.0,1.0,1.0,0.0,187794
2018-10-13 06:00:00,2018-10-13 06:00:00,876,2.0,0.0,2.0,2.0,106796
2018-12-27 11:00:00,2018-12-27 11:00:00,1343,0.0,1.0,0.0,1.0,140904
2019-02-03 14:00:00,2019-02-03 14:00:00,1048,4.0,0.0,2.0,0.0,191555
2019-01-27 07:00:00,2019-01-27 07:00:00,833,0.0,1.0,4.0,1.0,116564
2019-04-28 16:00:00,2019-04-28 16:00:00,991,0.0,1.0,2.0,3.0,182387
2019-01-06 09:00:00,2019-01-06 09:00:00,967,0.0,1.0,1.0,1.0,143721
2019-04-15 19:00:00,2019-04-15 19:00:00,662,2.0,3.0,9.0,4.0,144575
2019-04-15 15:00:00,2019-04-15 15:00:00,959,4.0,2.0,5.0,2.0,184781
2019-05-12 17:00:00,2019-05-12 17:00:00,688,0.0,0.0,2.0,0.0,149434
2019-03-19 11:00:00,2019-03-19 11:00:00,944,4.0,1.0,2.0,2.0,163559
2019-02-06 13:00:00,2019-02-06 13:00:00,1176,1.0,0.0,6.0,3.0,186063
2019-01-12 10:00:00,2019-01-12 10:00:00,1039,0.0,1.0,0.0,1.0,133669
2018-11-22 02:00:00,2018-11-22 02:00:00,940,2.0,2.0,1.0,2.0,118140
2018-11-06 10:00:00,2018-11-06 10:00:00,1247,1.0,1.0,0.0,4.0,141994
2019-04-11 00:00:00,2019-04-11 00:00:00,765,0.0,0.0,4.0,6.0,132231
2019-02-09 16:00:00,2019-02-09 16:00:00,923,0.0,4.0,3.0,8.0,178682
2018-12-17 08:00:00,2018-12-17 08:00:00,970,0.0,2.0,0.0,1.0,109197
2018-12-12 12:00:00,2018-12-12 12:00:00,1617,0.0,1.0,1.0,1.0,227573
2019-01-14 20:00:00,2019-01-14 20:00:00,1262,1.0,4.0,5.0,4.0,129040
2019-01-03 00:00:00,2019-01-03 00:00:00,1089,2.0,0.0,2.0,1.0,133868
2018-11-21 12:00:00,2018-11-21 12:00:00,1302,2.0,2.0,1.0,5.0,160320
2019-03-24 03:00:00,2019-03-24 03:00:00,657,0.0,0.0,4.0,3.0,145440
2018-10-22 12:00:00,2018-10-22 12:00:00,1435,1.0,1.0,1.0,3.0,169006
2019-02-21 12:00:00,2019-02-21 12:00:00,1046,2.0,0.0,1.0,0.0,183304
2019-04-03 02:00:00,2019-04-03 02:00:00,721,0.0,3.0,4.0,4.0,145449
2018-11-09 10:00:00,2018-11-09 10:00:00,1364,1.0,1.0,1.0,3.0,136099
2018-12-28 15:00:00,2018-12-28 15:00:00,1681,0.0,3.0,4.0,5.0,244666
2019-04-05 11:00:00,2019-04-05 11:00:00,1184,1.0,0.0,0.0,1.0,165699
2019-03-29 13:00:00,2019-03-29 13:00:00,1374,1.0,0.0,1.0,2.0,188706
2019-01-08 23:00:00,2019-01-08 23:00:00,1131,2.0,2.0,3.0,4.0,135360
2019-04-19 18:00:00,2019-04-19 18:00:00,873,3.0,2.0,4.0,4.0,134478
2019-01-19 19:00:00,2019-01-19 19:00:00,1241,4.0,0.0,3.0,3.0,131229
2018-11-27 11:00:00,2018-11-27 11:00:00,1195,0.0,0.0,1.0,0.0,146402
2019-05-02 00:00:00,2019-05-02 00:00:00,661,2.0,0.0,6.0,2.0,158606
2019-05-26 18:00:00,2019-05-26 18:00:00,723,0.0,0.0,3.0,1.0,139773
2018-11-01 23:00:00,2018-11-01 23:00:00,1186,2.0,5.0,5.0,3.0,134698
2019-03-14 22:00:00,2019-03-14 22:00:00,704,2.0,1.0,3.0,2.0,149715
2018-12-10 13:00:00,2018-12-10 13:00:00,1932,3.0,1.0,1.0,2.0,187432
2019-05-07 20:00:00,2019-05-07 20:00:00,645,0.0,0.0,2.0,0.0,162948
2019-05-14 14:00:00,2019-05-14 14:00:00,1015,2.0,1.0,4.0,4.0,193566
2018-12-06 18:00:00,2018-12-06 18:00:00,1252,0.0,6.0,4.0,3.0,121716
2019-03-12 05:00:00,2019-03-12 05:00:00,532,1.0,1.0,6.0,2.0,114692
2018-12-22 05:00:00,2018-12-22 05:00:00,995,0.0,4.0,3.0,3.0,115661
2018-12-31 03:00:00,2018-12-31 03:00:00,1126,3.0,2.0,3.0,5.0,148298
2018-10-02 06:00:00,2018-10-02 06:00:00,850,1.0,0.0,0.0,2.0,96264
2018-11-13 03:00:00,2018-11-13 03:00:00,1123,0.0,3.0,6.0,2.0,134436
2019-03-27 10:00:00,2019-03-27 10:00:00,1212,1.0,1.0,0.0,0.0,144655
2018-12-26 19:00:00,2018-12-26 19:00:00,1080,1.0,1.0,1.0,1.0,114608
2019-01-21 10:00:00,2019-01-21 10:00:00,1250,1.0,0.0,0.0,2.0,135950
2018-10-10 19:00:00,2018-10-10 19:00:00,1209,2.0,0.0,4.0,3.0,125704
2019-05-18 00:00:00,2019-05-18 00:00:00,707,1.0,1.0,3.0,5.0,137254
2019-01-05 10:00:00,2019-01-05 10:00:00,1048,0.0,3.0,0.0,4.0,146027
2018-10-01 08:00:00,2018-10-01 08:00:00,845,0.0,1.0,1.0,1.0,103538
2019-05-29 17:00:00,2019-05-29 17:00:00,756,0.0,0.0,9.0,1.0,146095
2018-10-16 08:00:00,2018-10-16 08:00:00,823,1.0,0.0,1.0,1.0,105800
2019-05-01 08:00:00,2019-05-01 08:00:00,734,0.0,0.0,3.0,2.0,127720
2018-12-02 19:00:00,2018-12-02 19:00:00,1278,1.0,3.0,4.0,3.0,130704
2019-01-01 01:00:00,2019-01-01 01:00:00,1058,1.0,2.0,3.0,3.0,144040
2019-04-15 01:00:00,2019-04-15 01:00:00,662,1.0,0.0,5.0,1.0,137300
2018-11-20 15:00:00,2018-11-20 15:00:00,1526,1.0,0.0,1.0,2.0,174526
2018-12-04 21:00:00,2018-12-04 21:00:00,1155,0.0,3.0,3.0,1.0,127060
2019-05-30 02:00:00,2019-05-30 02:00:00,664,0.0,0.0,4.0,6.0,148796
2019-02-07 00:00:00,2019-02-07 00:00:00,652,5.0,1.0,0.0,0.0,129567
2019-02-27 12:00:00,2019-02-27 12:00:00,1051,2.0,0.0,3.0,0.0,176764
2019-01-15 17:00:00,2019-01-15 17:00:00,1384,2.0,3.0,7.0,1.0,161374
2019-03-19 09:00:00,2019-03-19 09:00:00,755,0.0,0.0,2.0,1.0,130163
2019-03-04 18:00:00,2019-03-04 18:00:00,765,0.0,0.0,1.0,3.0,142731
2019-02-25 05:00:00,2019-02-25 05:00:00,670,0.0,0.0,1.0,2.0,124199
2019-04-14 17:00:00,2019-04-14 17:00:00,792,2.0,0.0,5.0,3.0,156871
2019-02-25 18:00:00,2019-02-25 18:00:00,798,4.0,1.0,2.0,1.0,139313
2018-11-09 05:00:00,2018-11-09 05:00:00,1228,0.0,2.0,2.0,2.0,104224
2018-12-29 14:00:00,2018-12-29 14:00:00,1541,1.0,3.0,2.0,5.0,188097
2018-11-23 03:00:00,2018-11-23 03:00:00,946,0.0,1.0,0.0,3.0,121757
2019-03-06 11:00:00,2019-03-06 11:00:00,1049,1.0,0.0,2.0,1.0,151805
2018-11-20 05:00:00,2018-11-20 05:00:00,835,1.0,5.0,2.0,4.0,104427
2019-04-16 12:00:00,2019-04-16 12:00:00,1084,1.0,1.0,4.0,1.0,177446
2019-02-27 06:00:00,2019-02-27 06:00:00,633,1.0,1.0,4.0,4.0,116063
2019-01-24 15:00:00,2019-01-24 15:00:00,1686,2.0,2.0,3.0,4.0,180165
2018-12-28 07:00:00,2018-12-28 07:00:00,935,0.0,0.0,0.0,0.0,107450
2018-12-29 06:00:00,2018-12-29 06:00:00,1013,0.0,1.0,2.0,3.0,116707
2019-03-17 22:00:00,2019-03-17 22:00:00,714,0.0,4.0,1.0,4.0,144044
2019-01-04 04:00:00,2019-01-04 04:00:00,1017,1.0,4.0,2.0,2.0,130725
2019-03-15 16:00:00,2019-03-15 16:00:00,961,4.0,2.0,5.0,2.0,171178
2019-03-20 13:00:00,2019-03-20 13:00:00,1096,1.0,1.0,3.0,4.0,201350
2019-05-20 02:00:00,2019-05-20 02:00:00,609,0.0,0.0,3.0,4.0,183374
2018-12-02 15:00:00,2018-12-02 15:00:00,1832,1.0,3.0,2.0,3.0,190863
2018-12-31 16:00:00,2018-12-31 16:00:00,2057,1.0,5.0,1.0,4.0,239383
2018-11-14 07:00:00,2018-11-14 07:00:00,786,1.0,3.0,2.0,3.0,100939
2019-05-09 08:00:00,2019-05-09 08:00:00,638,1.0,0.0,2.0,0.0,117227
2019-05-05 20:00:00,2019-05-05 20:00:00,724,1.0,0.0,4.0,3.0,132875
2019-03-30 03:00:00,2019-03-30 03:00:00,704,1.0,3.0,1.0,3.0,136550
2018-10-31 19:00:00,2018-10-31 19:00:00,1193,4.0,1.0,2.0,1.0,116747
2019-02-04 20:00:00,2019-02-04 20:00:00,669,0.0,3.0,3.0,4.0,131514
2019-05-04 19:00:00,2019-05-04 19:00:00,656,22.0,1.0,2.0,2.0,125303
2019-01-16 06:00:00,2019-01-16 06:00:00,1013,2.0,1.0,2.0,0.0,111669
2019-05-25 01:00:00,2019-05-25 01:00:00,719,1.0,0.0,4.0,2.0,143334
2018-12-03 18:00:00,2018-12-03 18:00:00,1213,3.0,4.0,0.0,2.0,129777
2019-01-07 10:00:00,2019-01-07 10:00:00,1373,1.0,3.0,3.0,5.0,139745
2019-01-30 08:00:00,2019-01-30 08:00:00,964,1.0,1.0,2.0,0.0,115219
2019-05-11 18:00:00,2019-05-11 18:00:00,665,0.0,0.0,1.0,1.0,132227
2018-12-06 22:00:00,2018-12-06 22:00:00,1255,2.0,4.0,1.0,1.0,132103
2019-01-07 05:00:00,2019-01-07 05:00:00,982,1.0,2.0,0.0,2.0,124875
2019-03-01 18:00:00,2019-03-01 18:00:00,794,2.0,0.0,0.0,2.0,157669
2019-02-18 21:00:00,2019-02-18 21:00:00,688,1.0,1.0,4.0,3.0,136187
2019-01-16 23:00:00,2019-01-16 23:00:00,1187,3.0,3.0,7.0,2.0,137832
2019-02-02 22:00:00,2019-02-02 22:00:00,594,1.0,0.0,3.0,0.0,120977
2018-12-28 11:00:00,2018-12-28 11:00:00,1566,1.0,6.0,3.0,1.0,152760
2018-11-23 23:00:00,2018-11-23 23:00:00,1106,0.0,5.0,2.0,1.0,119070
2019-03-28 09:00:00,2019-03-28 09:00:00,977,0.0,1.0,0.0,2.0,129856
2019-02-03 16:00:00,2019-02-03 16:00:00,844,0.0,1.0,4.0,4.0,178044
2019-03-14 19:00:00,2019-03-14 19:00:00,637,2.0,3.0,3.0,1.0,135638
2019-01-09 12:00:00,2019-01-09 12:00:00,1540,0.0,0.0,0.0,1.0,167533
2019-05-20 01:00:00,2019-05-20 01:00:00,548,2.0,0.0,3.0,6.0,152078
2019-04-27 01:00:00,2019-04-27 01:00:00,900,0.0,0.0,0.0,3.0,138687
2019-03-05 05:00:00,2019-03-05 05:00:00,706,2.0,1.0,2.0,2.0,116161
2019-04-23 12:00:00,2019-04-23 12:00:00,1181,1.0,2.0,5.0,4.0,193374
2019-04-18 22:00:00,2019-04-18 22:00:00,725,0.0,2.0,9.0,4.0,141103
2019-04-24 08:00:00,2019-04-24 08:00:00,666,2.0,0.0,1.0,1.0,125305
2019-05-02 08:00:00,2019-05-02 08:00:00,739,0.0,0.0,1.0,2.0,119165
2019-04-08 16:00:00,2019-04-08 16:00:00,1021,3.0,0.0,1.0,7.0,172596
2018-10-06 17:00:00,2018-10-06 17:00:00,1338,3.0,0.0,2.0,2.0,149681
2019-05-10 07:00:00,2019-05-10 07:00:00,905,0.0,0.0,2.0,0.0,107373
2019-01-30 19:00:00,2019-01-30 19:00:00,1227,1.0,4.0,2.0,3.0,139941
2018-12-04 03:00:00,2018-12-04 03:00:00,1090,1.0,3.0,2.0,1.0,138979
2019-04-24 07:00:00,2019-04-24 07:00:00,605,0.0,0.0,1.0,0.0,118854
2018-12-27 13:00:00,2018-12-27 13:00:00,1410,0.0,2.0,4.0,2.0,173791
2018-12-26 02:00:00,2018-12-26 02:00:00,996,2.0,4.0,0.0,4.0,119895
2018-12-01 14:00:00,2018-12-01 14:00:00,1407,1.0,5.0,3.0,3.0,221365
2019-04-11 17:00:00,2019-04-11 17:00:00,751,3.0,0.0,5.0,1.0,147741
2019-01-31 04:00:00,2019-01-31 04:00:00,1031,2.0,29.0,4.0,5.0,133025
2019-04-28 00:00:00,2019-04-28 00:00:00,718,2.0,0.0,3.0,0.0,133887
2019-03-07 01:00:00,2019-03-07 01:00:00,676,0.0,1.0,2.0,6.0,137062
2018-12-11 19:00:00,2018-12-11 19:00:00,1164,1.0,2.0,5.0,0.0,124111
2019-03-21 15:00:00,2019-03-21 15:00:00,1132,1.0,2.0,0.0,2.0,206539
2018-11-30 10:00:00,2018-11-30 10:00:00,1269,0.0,5.0,1.0,3.0,129111
2019-04-01 17:00:00,2019-04-01 17:00:00,804,1.0,9.0,2.0,5.0,154286
2019-05-04 00:00:00,2019-05-04 00:00:00,674,1.0,0.0,1.0,6.0,129888
2018-12-07 13:00:00,2018-12-07 13:00:00,1914,3.0,3.0,68.0,1.0,185147
2018-10-24 03:00:00,2018-10-24 03:00:00,1190,0.0,1.0,3.0,0.0,135504
2019-02-12 17:00:00,2019-02-12 17:00:00,813,1.0,3.0,5.0,2.0,156074
2019-02-21 13:00:00,2019-02-21 13:00:00,1069,0.0,0.0,2.0,3.0,187288
2019-05-21 19:00:00,2019-05-21 19:00:00,699,0.0,0.0,5.0,2.0,131037
2019-04-18 19:00:00,2019-04-18 19:00:00,698,1.0,1.0,4.0,1.0,133045
2019-01-27 15:00:00,2019-01-27 15:00:00,1991,0.0,1.0,3.0,2.0,198865
2019-04-18 00:00:00,2019-04-18 00:00:00,614,3.0,2.0,6.0,5.0,132063
2019-03-22 03:00:00,2019-03-22 03:00:00,748,0.0,2.0,3.0,2.0,143111
2019-04-03 15:00:00,2019-04-03 15:00:00,1024,3.0,1.0,0.0,6.0,191631
2019-01-24 18:00:00,2019-01-24 18:00:00,1360,3.0,0.0,6.0,2.0,140254
2019-01-23 15:00:00,2019-01-23 15:00:00,2152,3.0,1.0,3.0,3.0,202374
2019-01-25 05:00:00,2019-01-25 05:00:00,1036,1.0,1.0,0.0,4.0,115806
2018-12-27 08:00:00,2018-12-27 08:00:00,910,0.0,1.0,0.0,1.0,111922
2018-11-10 06:00:00,2018-11-10 06:00:00,884,1.0,1.0,1.0,2.0,105180
2019-03-06 23:00:00,2019-03-06 23:00:00,678,2.0,2.0,5.0,2.0,149730
2019-05-02 03:00:00,2019-05-02 03:00:00,809,0.0,0.0,2.0,3.0,173916
2018-11-14 18:00:00,2018-11-14 18:00:00,1158,0.0,3.0,0.0,5.0,125374
2018-10-11 18:00:00,2018-10-11 18:00:00,1396,3.0,2.0,10.0,1.0,127201
2019-05-09 11:00:00,2019-05-09 11:00:00,1022,1.0,2.0,4.0,3.0,162480
2018-12-05 19:00:00,2018-12-05 19:00:00,1167,6.0,5.0,6.0,4.0,127482
2019-04-10 19:00:00,2019-04-10 19:00:00,819,5.0,0.0,6.0,2.0,134952
2019-05-14 05:00:00,2019-05-14 05:00:00,592,0.0,2.0,2.0,4.0,108945
2018-11-15 12:00:00,2018-11-15 12:00:00,1405,2.0,2.0,2.0,2.0,161717
2018-12-18 07:00:00,2018-12-18 07:00:00,849,0.0,1.0,1.0,2.0,101839
2019-01-26 04:00:00,2019-01-26 04:00:00,1142,1.0,2.0,12.0,4.0,128683
2019-01-25 09:00:00,2019-01-25 09:00:00,1256,1.0,0.0,4.0,2.0,133958
2019-01-04 23:00:00,2019-01-04 23:00:00,1093,2.0,1.0,2.0,0.0,128392
2018-10-09 14:00:00,2018-10-09 14:00:00,1480,0.0,1.0,1.0,3.0,185045
2018-11-06 04:00:00,2018-11-06 04:00:00,1025,1.0,4.0,2.0,4.0,118193
2018-10-17 10:00:00,2018-10-17 10:00:00,1207,0.0,3.0,1.0,2.0,132288
2019-01-17 03:00:00,2019-01-17 03:00:00,1134,1.0,2.0,6.0,3.0,146173
2019-01-26 12:00:00,2019-01-26 12:00:00,1310,1.0,0.0,1.0,1.0,172993
2019-01-14 00:00:00,2019-01-14 00:00:00,1045,1.0,0.0,4.0,1.0,138287
2019-02-22 05:00:00,2019-02-22 05:00:00,719,1.0,1.0,3.0,1.0,116784
2019-03-02 16:00:00,2019-03-02 16:00:00,949,4.0,2.0,5.0,3.0,201171
2019-05-26 20:00:00,2019-05-26 20:00:00,636,0.0,0.0,3.0,1.0,135246
2019-04-09 22:00:00,2019-04-09 22:00:00,743,2.0,0.0,3.0,0.0,139200
2018-10-14 17:00:00,2018-10-14 17:00:00,1304,3.0,0.0,3.0,2.0,147453
2018-11-01 11:00:00,2018-11-01 11:00:00,1297,2.0,3.0,2.0,0.0,150463
2019-05-04 12:00:00,2019-05-04 12:00:00,962,4.0,1.0,3.0,0.0,179397
2019-02-05 19:00:00,2019-02-05 19:00:00,709,1.0,4.0,4.0,6.0,135740
2019-02-07 23:00:00,2019-02-07 23:00:00,715,1.0,0.0,2.0,2.0,143584
2018-12-27 22:00:00,2018-12-27 22:00:00,1140,1.0,3.0,0.0,1.0,124765
2019-04-02 16:00:00,2019-04-02 16:00:00,873,2.0,3.0,3.0,4.0,174355
2018-12-30 08:00:00,2018-12-30 08:00:00,1719,0.0,3.0,0.0,3.0,118422
2019-03-20 02:00:00,2019-03-20 02:00:00,632,0.0,3.0,4.0,4.0,146083
2018-11-23 11:00:00,2018-11-23 11:00:00,1258,0.0,0.0,0.0,1.0,141486
2018-11-04 03:00:00,2018-11-04 03:00:00,1074,1.0,1.0,3.0,1.0,133970
2019-03-12 10:00:00,2019-03-12 10:00:00,791,1.0,1.0,0.0,2.0,146367
2018-11-17 20:00:00,2018-11-17 20:00:00,1051,1.0,5.0,1.0,2.0,108677
2018-11-22 18:00:00,2018-11-22 18:00:00,1173,0.0,1.0,3.0,1.0,121591
2018-12-25 16:00:00,2018-12-25 16:00:00,1474,1.0,0.0,2.0,1.0,154103
2018-11-01 16:00:00,2018-11-01 16:00:00,1445,3.0,1.0,2.0,1.0,150558
2018-10-10 03:00:00,2018-10-10 03:00:00,1134,2.0,2.0,1.0,2.0,145991
2019-01-13 15:00:00,2019-01-13 15:00:00,2284,2.0,4.0,1.0,4.0,207491
2018-11-15 17:00:00,2018-11-15 17:00:00,1302,2.0,6.0,1.0,7.0,136079
2018-12-26 07:00:00,2018-12-26 07:00:00,885,1.0,2.0,0.0,3.0,98900
2018-10-31 06:00:00,2018-10-31 06:00:00,888,1.0,0.0,2.0,1.0,94898
2018-10-06 21:00:00,2018-10-06 21:00:00,1184,2.0,1.0,5.0,3.0,125350
2019-05-01 22:00:00,2019-05-01 22:00:00,687,0.0,0.0,4.0,0.0,155077
2019-05-26 05:00:00,2019-05-26 05:00:00,655,0.0,1.0,3.0,3.0,128500
2019-03-06 12:00:00,2019-03-06 12:00:00,1103,1.0,0.0,1.0,2.0,171531
2019-01-04 22:00:00,2019-01-04 22:00:00,1151,2.0,2.0,6.0,4.0,125741
2019-03-14 01:00:00,2019-03-14 01:00:00,679,4.0,4.0,5.0,2.0,165409
2018-10-09 01:00:00,2018-10-09 01:00:00,1055,0.0,0.0,5.0,2.0,134629
2018-12-15 01:00:00,2018-12-15 01:00:00,1181,0.0,3.0,1.0,2.0,128099
2019-05-14 17:00:00,2019-05-14 17:00:00,810,2.0,0.0,3.0,1.0,146137
2018-10-04 21:00:00,2018-10-04 21:00:00,1177,4.0,2.0,3.0,3.0,127595
2019-04-05 05:00:00,2019-04-05 05:00:00,741,1.0,0.0,0.0,0.0,119398
2019-01-13 00:00:00,2019-01-13 00:00:00,1038,2.0,1.0,2.0,3.0,130349
2018-12-20 06:00:00,2018-12-20 06:00:00,894,0.0,0.0,0.0,1.0,106948
2019-02-17 04:00:00,2019-02-17 04:00:00,626,1.0,3.0,1.0,1.0,130422
2019-01-09 15:00:00,2019-01-09 15:00:00,1483,2.0,4.0,5.0,5.0,196733
2019-05-05 14:00:00,2019-05-05 14:00:00,1268,2.0,1.0,5.0,2.0,205045
2019-01-04 00:00:00,2019-01-04 00:00:00,1076,0.0,5.0,3.0,4.0,134262
2019-04-15 22:00:00,2019-04-15 22:00:00,683,1.0,0.0,5.0,1.0,146865
2018-12-09 14:00:00,2018-12-09 14:00:00,1582,0.0,0.0,2.0,0.0,189780
2019-05-05 17:00:00,2019-05-05 17:00:00,847,1.0,0.0,4.0,1.0,163320
2019-04-04 11:00:00,2019-04-04 11:00:00,1216,0.0,2.0,2.0,1.0,166297
2019-05-23 18:00:00,2019-05-23 18:00:00,622,0.0,0.0,4.0,2.0,133794
2019-02-01 04:00:00,2019-02-01 04:00:00,642,0.0,1.0,2.0,1.0,126514
2018-10-18 08:00:00,2018-10-18 08:00:00,792,1.0,1.0,0.0,0.0,103575
2019-03-31 18:00:00,2019-03-31 18:00:00,786,6.0,1.0,0.0,1.0,147717
2018-12-21 22:00:00,2018-12-21 22:00:00,1176,2.0,1.0,1.0,2.0,119913
2019-03-10 05:00:00,2019-03-10 05:00:00,594,0.0,0.0,2.0,2.0,125402
2019-05-20 17:00:00,2019-05-20 17:00:00,761,0.0,0.0,2.0,1.0,144264
2018-10-23 13:00:00,2018-10-23 13:00:00,1448,0.0,1.0,2.0,0.0,182433
2019-01-13 18:00:00,2019-01-13 18:00:00,1102,3.0,0.0,4.0,1.0,147723
2019-02-28 05:00:00,2019-02-28 05:00:00,662,1.0,1.0,1.0,1.0,122836
2019-03-06 10:00:00,2019-03-06 10:00:00,909,1.0,1.0,2.0,1.0,134696
2019-01-29 02:00:00,2019-01-29 02:00:00,1151,1.0,1.0,1.0,0.0,139370
2019-05-02 13:00:00,2019-05-02 13:00:00,1082,2.0,1.0,7.0,0.0,176342
2018-11-22 16:00:00,2018-11-22 16:00:00,1405,1.0,3.0,0.0,1.0,148125
2019-03-22 16:00:00,2019-03-22 16:00:00,904,0.0,1.0,4.0,1.0,172757
2019-02-16 08:00:00,2019-02-16 08:00:00,630,0.0,0.0,2.0,0.0,118170
2018-12-13 20:00:00,2018-12-13 20:00:00,1296,2.0,3.0,2.0,3.0,119959
2018-10-31 14:00:00,2018-10-31 14:00:00,1540,4.0,2.0,4.0,4.0,192893
2018-10-30 06:00:00,2018-10-30 06:00:00,770,1.0,0.0,3.0,0.0,92067
2019-05-23 12:00:00,2019-05-23 12:00:00,1189,0.0,0.0,1.0,1.0,186423
2018-10-27 08:00:00,2018-10-27 08:00:00,954,0.0,1.0,2.0,0.0,105853
2019-02-01 07:00:00,2019-02-01 07:00:00,609,0.0,4.0,0.0,1.0,111820
2019-03-28 08:00:00,2019-03-28 08:00:00,725,0.0,0.0,2.0,2.0,116040
2018-10-17 03:00:00,2018-10-17 03:00:00,1087,7.0,1.0,3.0,2.0,139028
2019-05-07 15:00:00,2019-05-07 15:00:00,1271,2.0,0.0,5.0,7.0,193498
2019-05-16 06:00:00,2019-05-16 06:00:00,685,0.0,0.0,4.0,2.0,108724
2018-12-04 08:00:00,2018-12-04 08:00:00,1022,1.0,2.0,3.0,0.0,114774
2018-11-26 06:00:00,2018-11-26 06:00:00,824,1.0,0.0,2.0,2.0,97663
2018-12-21 05:00:00,2018-12-21 05:00:00,1040,1.0,6.0,2.0,7.0,112657
2019-01-13 21:00:00,2019-01-13 21:00:00,1079,2.0,3.0,3.0,2.0,129318
2019-03-24 18:00:00,2019-03-24 18:00:00,652,3.0,1.0,4.0,3.0,146080
2018-10-04 19:00:00,2018-10-04 19:00:00,1186,0.0,0.0,2.0,1.0,126239
2019-04-23 03:00:00,2019-04-23 03:00:00,810,0.0,0.0,2.0,4.0,164129
2019-04-25 15:00:00,2019-04-25 15:00:00,1740,1.0,3.0,7.0,2.0,203712
2019-05-29 22:00:00,2019-05-29 22:00:00,737,1.0,0.0,5.0,2.0,147937
2019-05-11 23:00:00,2019-05-11 23:00:00,642,0.0,0.0,1.0,3.0,131034
2019-05-18 02:00:00,2019-05-18 02:00:00,752,0.0,3.0,6.0,2.0,146969
2018-11-27 23:00:00,2018-11-27 23:00:00,1164,0.0,5.0,1.0,3.0,132910
2019-04-13 20:00:00,2019-04-13 20:00:00,749,1.0,2.0,1.0,5.0,124265
2018-11-16 22:00:00,2018-11-16 22:00:00,1287,3.0,4.0,2.0,4.0,121029
2018-10-14 06:00:00,2018-10-14 06:00:00,888,0.0,0.0,2.0,0.0,109075
2018-10-01 09:00:00,2018-10-01 09:00:00,1166,0.0,0.0,0.0,0.0,120863
2018-11-22 07:00:00,2018-11-22 07:00:00,948,1.0,2.0,0.0,0.0,100745
